"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3640162";"";"None";"630.63";"2";"5.02";"BDBM99984";"CCc1cc2c(=O)n(CC(=O)c3ccc(OC)cc3)c(=O)n(Cc3c(F)cc(-c4ccccc4-c4nc(=O)o[nH]4)cc3F)c2s1";"IC50";"'='";"1.4";"nM";"8.85";"";"216981";"UO_0000065";"14.04";"0.27";"3.83";"6.85";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.4"
"CHEMBL3640163";"";"None";"612.64";"1";"4.88";"BDBM99985";"CCc1cc2c(=O)n(CC(=O)c3ccc(OC)cc3)c(=O)n(Cc3ccc(-c4ccc(F)cc4-c4nc(=O)o[nH]4)cc3)c2s1";"IC50";"'='";"1.5";"nM";"8.82";"";"216982";"UO_0000065";"14.40";"0.27";"3.94";"6.83";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.5"
"CHEMBL3640165";"";"None";"570.67";"1";"5.00";"BDBM99987";"CCc1cc2c(=O)n(CC(=O)C3CCCCC3)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3)c2s1";"IC50";"'='";"1.5";"nM";"8.82";"";"216984";"UO_0000065";"15.46";"0.29";"3.82";"7.36";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.5"
"CHEMBL3640155";"";"None";"630.63";"2";"5.02";"BDBM99977";"CCc1cc2c(=O)n(CC(=O)c3ccc(OC)c(F)c3)c(=O)n(Cc3ccc(-c4ccccc4-c4noc(=O)[nH]4)cc3F)c2s1";"IC50";"'='";"1.4";"nM";"8.85";"";"216974";"UO_0000065";"14.04";"0.27";"3.83";"6.85";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.4"
"CHEMBL3640157";"";"None";"598.66";"2";"5.76";"BDBM99979";"CCc1cc2c(=O)n(-c3ccc(OC(C)C)cc3)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3F)c2s1";"IC50";"'='";"1.6";"nM";"8.80";"";"216976";"UO_0000065";"14.69";"0.28";"3.04";"7.85";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.6"
"CHEMBL3640173";"";"None";"578.69";"2";"5.82";"BDBM99995";"CCc1cc2c(=O)n(CC(C)(C)c3ccccc3)c(=O)n(Cc3ccc(-c4ccccc4-c4noc(=O)[nH]4)cc3)c2s1";"IC50";"'='";"1.6";"nM";"8.80";"";"216992";"UO_0000065";"15.20";"0.29";"2.98";"8.55";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.6"
"CHEMBL3640129";"";"None";"612.64";"1";"4.88";"BDBM99950";"CCc1cc2c(=O)n(CC(=O)c3ccc(OC)cc3)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3F)c2s1";"IC50";"'='";"0.77";"nM";"9.11";"";"216948";"UO_0000065";"14.88";"0.28";"4.23";"7.05";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.77"
"CHEMBL3735652";"";"None";"545.68";"2";"7.24";"7S";"CCCc1nc2c(C)cc(C(=O)NC[C@@H](C)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"40.4";"nM";"7.39";"";"";"UO_0000065";"13.55";"0.25";"0.15";"8.78";"0";"CHEMBL3736606";"Displacement of [125I]Sar1Ile8-Ang2 from human AT1 receptor expressed in CHO-K1 cell membranes after 180 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734751";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"40.4"
"CHEMBL3736295";"";"None";"531.66";"2";"7.20";"1S";"CCCc1nc2c(C)cc(C(=O)N[C@@H](C)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"19.5";"nM";"7.71";"";"";"UO_0000065";"14.50";"0.26";"0.51";"9.15";"0";"CHEMBL3736606";"Displacement of [125I]Sar1Ile8-Ang2 from human AT1 receptor expressed in CHO-K1 cell membranes after 180 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734751";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"19.5"
"CHEMBL2435829";"";"None";"457.53";"1";"5.89";"12";"CCCc1nc2c(C)cc(NC(=O)OC)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"20.01";"0.37";"3.26";"9.80";"0";"CHEMBL2439561";"Displacement of [125I]-Sar1Ile8-angiotensin 2 from angiotensin 2 AT1 receptor (unknown origin) after 180 mins by gamma counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434924";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"0.7"
"CHEMBL4852514";"";"None";"1072.23";"None";"None";"6";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O";"IC50";"'='";"72550.0";"nM";"4.14";"";"";"UO_0000065";"3.86";"None";"None";"None";"0";"CHEMBL4812854";"Displacement of [125-I]-[Sar1, Ile8] from recombinant human AT1R transfected in human HEK293 cells incubated for 2 hrs by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"BINDING AGENT";"";"72550.0"
"CHEMBL4875696";"";"None";"1084.24";"None";"None";"11; SBL-AII-11";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N1Cc2cc(O)ccc2C[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4812854";"Displacement of [125-I]-[Sar1, Ile8] from recombinant human AT1R transfected in human HEK293 cells incubated for 2 hrs by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"";"";"10000.0"
"CHEMBL4873167";"";"None";"1084.24";"None";"None";"13; SBL-AII-13";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N1Cc2ccc(O)cc2C[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O";"IC50";"'='";"174.3";"nM";"6.76";"";"";"UO_0000065";"6.23";"None";"None";"None";"0";"CHEMBL4812854";"Displacement of [125-I]-[Sar1, Ile8] from recombinant human AT1R transfected in human HEK293 cells incubated for 2 hrs by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"BINDING AGENT";"";"174.3"
"CHEMBL3734819";"";"None";"547.66";"2";"6.17";"9R";"CCCc1nc2c(C)cc(C(=O)NC[C@H](O)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"93.9";"nM";"7.03";"";"";"UO_0000065";"12.83";"0.23";"0.86";"6.73";"0";"CHEMBL3736606";"Displacement of [125I]Sar1Ile8-Ang2 from human AT1 receptor expressed in CHO-K1 cell membranes after 180 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734751";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307512";"";"";"";"93.9"
"CHEMBL124144";"";"None";"548.71";"2";"5.77";"40";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCc2ccsc2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"14.6";"nM";"7.84";"";"";"UO_0000065";"14.28";"0.27";"2.07";"9.25";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"14.6"
"CHEMBL331121";"";"None";"613.58";"2";"6.49";"35";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc(Br)s2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"17.8";"nM";"7.75";"";"";"UO_0000065";"12.63";"0.27";"1.26";"9.15";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"17.8"
"CHEMBL333058";"";"None";"542.68";"2";"5.71";"34";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCc2ccccc2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"13.84";"0.26";"1.80";"8.86";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"31.0"
"CHEMBL338687";"";"None";"716.63";"2";"6.17";"46";"CCCCC(=O)Nc1ccc(Br)c(-n2nc(CC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)OC(C)C)cc3F)c2=O)c1";"IC50";"'='";"4.3";"nM";"8.37";"";"";"UO_0000065";"11.67";"0.25";"2.20";"5.92";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"4.3"
"CHEMBL1945008";"";"None";"561.68";"2";"6.69";"6g";"CCCc1nc2c(C)cc(C(=O)NCCc3ccc(OC)cc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"214.0";"nM";"6.67";"";"";"UO_0000065";"11.87";"0.22";"-0.02";"7.14";"0";"CHEMBL1949356";"Displacement of [125I]Sar1 Ile8-Ang 2 from angiotensin 2 AT1 receptor after 180 mins by gamma counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944634";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";"";"";"214.0"
"CHEMBL5273768";"";"None";"455.92";"0";"4.97";"4f";"O=C(O)c1c(COCc2ccccc2)n(-c2ccc(S(=O)(=O)Cl)cc2)c2ccccc12";"IC50";"'='";"22.4";"nM";"7.65";"";"";"UO_0000065";"16.78";"0.34";"2.68";"8.94";"0";"CHEMBL5252200";"Displacement of [125I]-Angiotensin II from Angiotensin II type-1 receptor in VSMC cells (unknown origin) by competition radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"VSMC";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"ANTAGONIST";"";"22.4"
"CHEMBL5287876";"";"None";"295.36";"0";"2.49";"4b";"CCCCc1c(C(=O)O)c2ccccc2n1S(C)(=O)=O";"IC50";"'='";"29.2";"nM";"7.54";"";"";"UO_0000065";"25.51";"0.51";"5.04";"9.87";"0";"CHEMBL5252200";"Displacement of [125I]-Angiotensin II from Angiotensin II type-1 receptor in VSMC cells (unknown origin) by competition radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"VSMC";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"ANTAGONIST";"";"29.2"
"CHEMBL5271903";"";"None";"321.38";"0";"4.37";"4h";"CCCCc1c(C(=O)O)c2ccccc2n1C(=O)c1ccccc1";"IC50";"'='";"22.2";"nM";"7.65";"";"";"UO_0000065";"23.81";"0.44";"3.28";"12.91";"0";"CHEMBL5252200";"Displacement of [125I]-Angiotensin II from Angiotensin II type-1 receptor in VSMC cells (unknown origin) by competition radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"VSMC";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"";"ANTAGONIST";"";"22.2"
"CHEMBL339709";"";"None";"578.71";"2";"6.82";"25";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc3ccccc3c2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"104.0";"nM";"6.98";"";"";"UO_0000065";"12.07";"0.22";"0.16";"8.24";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"104.0"
"CHEMBL338514";"";"None";"494.64";"1";"5.27";"23";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCCC)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"16.32";"0.31";"2.80";"9.52";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"8.5"
"CHEMBL121718";"";"None";"558.68";"2";"5.67";"15";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc(OC)cc2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"9.8";"nM";"8.01";"";"";"UO_0000065";"14.34";"0.27";"2.34";"8.52";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"9.8"
"CHEMBL125454";"";"None";"514.63";"2";"5.42";"5";"CCCCc1ncc(/C=C2\C(=O)NC(=O)N2CCCC)n1Cc1ccc(-c2ccccc2C(=O)OC)cc1";"IC50";"'='";"9.9";"nM";"8.00";"";"";"UO_0000065";"15.55";"0.29";"2.58";"8.56";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"9.9"
"CHEMBL332766";"";"None";"438.53";"0";"3.91";"75";"CCCCc1ncc(/C=C2\C(=O)NC(=O)N2CCC(C)C)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"18.95";"0.35";"4.40";"7.95";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"4.9"
"CHEMBL125766";"";"None";"424.50";"0";"3.67";"73";"CCCCc1ncc(/C=C2\C(=O)NC(=O)N2CCCC)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"20.31";"0.38";"4.95";"8.25";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"2.4"
"CHEMBL341295";"";"None";"520.66";"2";"5.64";"67";"CCCCc1ncc(/C=C2\C(=O)N(CCCC)C(=O)N2Cc2cccs2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"17.71";"0.34";"3.58";"9.63";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"0.6"
"CHEMBL1348954";"";"None";"402.55";"0";"2.93";"SID14742588";"CC1(C)Cc2c(c(N3CCOCC3)nc3sc4c(NN)ncnc4c23)CS1";"IC50";"'='";"16807.0";"nM";"4.78";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"16.807"
"CHEMBL443559";"";"None";"402.46";"0";"3.82";"15";"CCCCn1ncc(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"9.1";"nM";"8.04";"";"";"UO_0000065";"19.98";"0.37";"4.22";"7.34";"0";"CHEMBL1826049";"Displacement of [125I][Sar1,Ile8]-AT-II from human recombinant AT1 receptor expressed in HEK293 cells after 120 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821571";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3307715";"";"";"";"0.0091"
"CHEMBL1823999";"";"None";"507.55";"1";"4.64";"6a";"CCOC(=O)c1cn(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)nc1N(C(C)=O)c1ccccc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"11.23";"0.20";"1.06";"4.79";"0";"CHEMBL1826049";"Displacement of [125I][Sar1,Ile8]-AT-II from human recombinant AT1 receptor expressed in HEK293 cells after 120 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821571";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3307715";"";"";"";"2.0"
"CHEMBL333224";"";"None";"716.63";"2";"6.30";"49";"CCCCC(=O)Nc1ccc(Br)c(-n2nc(C)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)OC(C)(C)C)cc3F)c2=O)c1";"IC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"11.63";"0.25";"2.04";"5.90";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"4.6"
"CHEMBL122494";"";"None";"529.64";"2";"5.06";"43";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccccn2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"15.55";"0.29";"3.18";"8.44";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"5.8"
"CHEMBL341131";"";"None";"520.66";"2";"5.64";"85";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccsc2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"17.37";"0.33";"3.41";"9.45";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"0.9"
"CHEMBL125725";"";"None";"536.66";"1";"4.62";"69";"CCCCc1ncc(/C=C2\C(=O)N(CCCC)C(=O)N2Cc2csc(N)n2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"17.33";"0.33";"4.68";"6.91";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"0.5"
